snr_db,tau_seconds,target_A_res_hz,K_required_hz,actual_A_res_hz,trial_index,seed,decoded_success,decoded_message,reported_snr,reported_drift,reported_frequency,runtime_seconds
-30.0,120,0.25,5.125891850706048,0.2499999999999996,15,2026100215,1,K1ABC FN42 33,-30,0,10.140200,0.05161893100012094
-30.0,120,0.25,5.125891850706048,0.2499999999999996,12,2026100212,1,K1ABC FN42 33,-30,0,10.140200,0.23036051400049473
-30.0,120,0.25,5.125891850706048,0.2499999999999996,16,2026100216,1,K1ABC FN42 33,-30,0,10.140200,0.22671648699997604
-30.0,120,0.25,5.125891850706048,0.2499999999999996,19,2026100219,1,K1ABC FN42 33,-30,0,10.140200,0.04670436600008543
-30.0,120,0.25,5.125891850706048,0.2499999999999996,17,2026100217,1,K1ABC FN42 33,-30,0,10.140200,0.24850960900039354
-30.0,120,0.25,5.125891850706048,0.2499999999999996,18,2026100218,1,K1ABC FN42 33,-30,0,10.140200,0.2706761169993115
-30.0,120,0.25,5.125891850706048,0.2499999999999996,20,2026100220,1,K1ABC FN42 33,-29,0,10.140200,0.08896629800074152
-30.0,120,0.25,5.125891850706048,0.2499999999999996,23,2026100223,1,K1ABC FN42 33,-30,0,10.140200,0.04945980299999064
-30.0,120,0.25,5.125891850706048,0.2499999999999996,13,2026100213,0,,,,,0.5273992259999432
-30.0,120,0.25,5.125891850706048,0.2499999999999996,21,2026100221,1,K1ABC FN42 33,-31,0,10.140200,0.1771167400002014
-30.0,120,0.25,5.125891850706048,0.2499999999999996,24,2026100224,1,K1ABC FN42 33,-29,0,10.140200,0.09686469000007492
-30.0,120,0.25,5.125891850706048,0.2499999999999996,26,2026100226,1,K1ABC FN42 33,-30,0,10.140200,0.04763198199998442
-30.0,120,0.25,5.125891850706048,0.2499999999999996,28,2026100228,1,K1ABC FN42 33,-29,0,10.140200,0.06754114199975447
-30.0,120,0.25,5.125891850706048,0.2499999999999996,27,2026100227,1,K1ABC FN42 33,-31,0,10.140200,0.08262286300032429
-30.0,120,0.25,5.125891850706048,0.2499999999999996,22,2026100222,1,K1ABC FN42 33,-30,0,10.140200,0.2549202789996343
-30.0,120,0.25,5.125891850706048,0.2499999999999996,31,2026100231,1,K1ABC FN42 33,-30,0,10.140200,0.04261898300046596
-30.0,120,0.25,5.125891850706048,0.2499999999999996,29,2026100229,1,K1ABC FN42 33,-30,0,10.140200,0.054196717999730026
-30.0,120,0.25,5.125891850706048,0.2499999999999996,25,2026100225,1,K1ABC FN42 33,-31,0,10.140200,0.2479400580004949
-30.0,120,0.25,5.125891850706048,0.2499999999999996,34,2026100234,1,K1ABC FN42 33,-28,0,10.140200,0.045125040999664634
-30.0,120,0.25,5.125891850706048,0.2499999999999996,35,2026100235,1,K1ABC FN42 33,-29,0,10.140200,0.09069732599982672
-30.0,120,0.25,5.125891850706048,0.2499999999999996,30,2026100230,1,K1ABC FN42 33,-30,0,10.140200,0.23134007599946926
-30.0,120,0.25,5.125891850706048,0.2499999999999996,36,2026100236,1,K1ABC FN42 33,-30,0,10.140200,0.06122908999986976
-30.0,120,0.25,5.125891850706048,0.2499999999999996,32,2026100232,1,K1ABC FN42 33,-30,0,10.140200,0.25047925200033205
-30.0,120,0.25,5.125891850706048,0.2499999999999996,37,2026100237,1,K1ABC FN42 33,-29,0,10.140200,0.07096928000009939
-30.0,120,0.25,5.125891850706048,0.2499999999999996,40,2026100240,1,K1ABC FN42 33,-30,0,10.140200,0.04830502099957812
-30.0,120,0.25,5.125891850706048,0.2499999999999996,41,2026100241,1,K1ABC FN42 33,-30,0,10.140200,0.05127868599993235
-30.0,120,0.25,5.125891850706048,0.2499999999999996,33,2026100233,1,K1ABC FN42 33,-30,0,10.140200,0.3535074530000202
-30.0,120,0.25,5.125891850706048,0.2499999999999996,43,2026100243,1,K1ABC FN42 33,-30,0,10.140200,0.06897642999956588
-30.0,120,0.25,5.125891850706048,0.2499999999999996,42,2026100242,1,K1ABC FN42 33,-30,0,10.140200,0.08182092199967883
-30.0,120,0.25,5.125891850706048,0.2499999999999996,39,2026100239,1,K1ABC FN42 33,-30,0,10.140200,0.24116883399983635
-30.0,120,0.25,5.125891850706048,0.2499999999999996,45,2026100245,1,K1ABC FN42 33,-29,0,10.140200,0.1315649210000629
-30.0,120,0.25,5.125891850706048,0.2499999999999996,44,2026100244,1,K1ABC FN42 33,-30,0,10.140200,0.23782089599990286
-30.0,120,0.25,5.125891850706048,0.2499999999999996,47,2026100247,1,K1ABC FN42 33,-30,0,10.140200,0.12434726599985879
-30.0,120,0.25,5.125891850706048,0.2499999999999996,48,2026100248,1,K1ABC FN42 33,-30,0,10.140200,0.054128284999933385
-30.0,120,0.25,5.125891850706048,0.2499999999999996,38,2026100238,0,,,,,0.5074236889995518
-30.0,120,0.25,5.125891850706048,0.2499999999999996,46,2026100246,1,K1ABC FN42 33,-29,0,10.140200,0.24076056299963966
-30.0,120,0.25,5.125891850706048,0.2499999999999996,50,2026100250,1,K1ABC FN42 33,-29,0,10.140200,0.04658829300024081
-30.0,120,0.25,5.125891850706048,0.2499999999999996,52,2026100252,1,K1ABC FN42 33,-30,0,10.140200,0.04464426599952276
-30.0,120,0.25,5.125891850706048,0.2499999999999996,51,2026100251,1,K1ABC FN42 33,-30,0,10.140200,0.08170208600040496
-30.0,120,0.25,5.125891850706048,0.2499999999999996,54,2026100254,1,K1ABC FN42 33,-30,0,10.140200,0.04278810799951316
-30.0,120,0.25,5.125891850706048,0.2499999999999996,56,2026100256,1,K1ABC FN42 33,-30,0,10.140200,0.07312411100065219
-30.0,120,0.25,5.125891850706048,0.2499999999999996,49,2026100249,1,K1ABC FN42 33,-31,0,10.140200,0.22520278100000723
-30.0,120,0.25,5.125891850706048,0.2499999999999996,55,2026100255,1,K1ABC FN42 33,-30,0,10.140200,0.26477271699968696
-30.0,120,0.25,5.125891850706048,0.2499999999999996,53,2026100253,1,K1ABC FN42 33,-30,0,10.140200,0.35405135699966195
-30.0,120,0.25,5.125891850706048,0.2499999999999996,60,2026100260,1,K1ABC FN42 33,-30,0,10.140200,0.05887419000009686
-30.0,120,0.25,5.125891850706048,0.2499999999999996,59,2026100259,1,K1ABC FN42 33,-29,0,10.140200,0.10495556600017153
-30.0,120,0.25,5.125891850706048,0.2499999999999996,62,2026100262,1,K1ABC FN42 33,-30,0,10.140200,0.07758642600038002
-30.0,120,0.25,5.125891850706048,0.2499999999999996,57,2026100257,0,,,,,0.43487682700015284
-30.0,120,0.25,5.125891850706048,0.2499999999999996,58,2026100258,0,,,,,0.5271779639997476
-30.0,120,0.25,5.125891850706048,0.2499999999999996,65,2026100265,1,K1ABC FN42 33,-29,0,10.140200,0.06461273100012477
-30.0,120,0.25,5.125891850706048,0.2499999999999996,63,2026100263,1,K1ABC FN42 33,-30,0,10.140200,0.2872213089995057
-30.0,120,0.25,5.125891850706048,0.2499999999999996,61,2026100261,1,K1ABC FN42 33,-30,0,10.140200,0.4043287920003422
-30.0,120,0.25,5.125891850706048,0.2499999999999996,64,2026100264,1,K1ABC FN42 33,-30,0,10.140200,0.27215604100001656
-30.0,120,0.25,5.125891850706048,0.2499999999999996,67,2026100267,1,K1ABC FN42 33,-29,0,10.140200,0.10885546600002272
-30.0,120,0.25,5.125891850706048,0.2499999999999996,68,2026100268,1,K1ABC FN42 33,-29,0,10.140200,0.1444883280000795
-30.0,120,0.25,5.125891850706048,0.2499999999999996,66,2026100266,1,K1ABC FN42 33,-30,0,10.140200,0.2527338770005372
-30.0,120,0.25,5.125891850706048,0.2499999999999996,69,2026100269,1,K1ABC FN42 33,-29,0,10.140200,0.24839646799955517
-30.0,120,0.25,5.125891850706048,0.2499999999999996,70,2026100270,1,K1ABC FN42 33,-30,0,10.140200,0.32721091999974306
-30.0,120,0.25,5.125891850706048,0.2499999999999996,72,2026100272,1,K1ABC FN42 33,-29,0,10.140200,0.2766860910005562
-30.0,120,0.25,5.125891850706048,0.2499999999999996,73,2026100273,1,K1ABC FN42 33,-29,0,10.140200,0.23487035400012246
-30.0,120,0.25,5.125891850706048,0.2499999999999996,71,2026100271,1,K1ABC FN42 33,-30,0,10.140200,0.3702731080002195
-30.0,120,0.25,5.125891850706048,0.2499999999999996,76,2026100276,1,K1ABC FN42 33,-29,0,10.140200,0.22055084000021452
-30.0,120,0.25,5.125891850706048,0.2499999999999996,75,2026100275,1,K1ABC FN42 33,-30,0,10.140200,0.2665039900002739
-30.0,120,0.25,5.125891850706048,0.2499999999999996,77,2026100277,1,K1ABC FN42 33,-30,0,10.140200,0.26085571000021446
-30.0,120,0.25,5.125891850706048,0.2499999999999996,79,2026100279,1,K1ABC FN42 33,-30,0,10.140200,0.09393395099959889
-30.0,120,0.25,5.125891850706048,0.2499999999999996,80,2026100280,1,K1ABC FN42 33,-29,0,10.140200,0.071399477000341
-30.0,120,0.25,5.125891850706048,0.2499999999999996,74,2026100274,0,,,,,0.5193869149998136
-30.0,120,0.25,5.125891850706048,0.2499999999999996,83,2026100283,1,K1ABC FN42 33,-30,0,10.140200,0.06582206199982465
-30.0,120,0.25,5.125891850706048,0.2499999999999996,81,2026100281,1,K1ABC FN42 33,-30,0,10.140200,0.24018415499995172
-30.0,120,0.25,5.125891850706048,0.2499999999999996,78,2026100278,1,K1ABC FN42 33,-30,0,10.140200,0.3416186180002114
-30.0,120,0.25,5.125891850706048,0.2499999999999996,82,2026100282,1,K1ABC FN42 33,-30,0,10.140200,0.23707745800038538
-30.0,120,0.25,5.125891850706048,0.2499999999999996,86,2026100286,1,K1ABC FN42 33,-30,0,10.140200,0.22939539000071818
-30.0,120,0.25,5.125891850706048,0.2499999999999996,85,2026100285,1,K1ABC FN42 33,-30,0,10.140200,0.24515978100043867
-30.0,120,0.25,5.125891850706048,0.2499999999999996,84,2026100284,1,K1ABC FN42 33,-29,0,10.140200,0.3292954720000125
-30.0,120,0.25,5.125891850706048,0.2499999999999996,87,2026100287,1,K1ABC FN42 33,-30,0,10.140200,0.23559245399974316
-30.0,120,0.25,5.125891850706048,0.2499999999999996,90,2026100290,1,K1ABC FN42 33,-30,0,10.140200,0.050938954000230297
-30.0,120,0.25,5.125891850706048,0.2499999999999996,89,2026100289,1,K1ABC FN42 33,-31,0,10.140200,0.23733589399944321
-30.0,120,0.25,5.125891850706048,0.2499999999999996,93,2026100293,1,K1ABC FN42 33,-30,0,10.140200,0.05000359000041499
-30.0,120,0.25,5.125891850706048,0.2499999999999996,91,2026100291,1,K1ABC FN42 33,-31,0,10.140200,0.3276556929995422
-30.0,120,0.25,5.125891850706048,0.2499999999999996,92,2026100292,1,K1ABC FN42 33,-30,0,10.140200,0.29791866699997627
-30.0,120,0.25,5.125891850706048,0.2499999999999996,96,2026100296,1,K1ABC FN42 33,-29,0,10.140200,0.07434730000022682
-30.0,120,0.25,5.125891850706048,0.2499999999999996,94,2026100294,1,K1ABC FN42 33,-31,0,10.140200,0.24631190600030095
-30.0,120,0.25,5.125891850706048,0.2499999999999996,88,2026100288,0,,,,,0.5504810110005565
-30.0,120,0.25,5.125891850706048,0.2499999999999996,95,2026100295,1,K1ABC FN42 33,-30,0,10.140200,0.2506199560002642
-30.0,120,0.25,5.125891850706048,0.2499999999999996,98,2026100298,1,K1ABC FN42 33,-30,0,10.140200,0.08645161999993434
-30.0,120,0.25,5.125891850706048,0.2499999999999996,97,2026100297,1,K1ABC FN42 33,-30,0,10.140200,0.19704247699974076
-30.0,120,0.5,10.251783701412096,0.4999999999999992,0,2026100200,1,K1ABC FN42 33,-30,0,10.140200,0.11287610999988829
-30.0,120,0.25,5.125891850706048,0.2499999999999996,99,2026100299,1,K1ABC FN42 33,-30,0,10.140200,0.3017150229998151
-30.0,120,0.5,10.251783701412096,0.4999999999999992,4,2026100204,1,K1ABC FN42 33,-30,0,10.140200,0.266175941000256
-30.0,120,0.5,10.251783701412096,0.4999999999999992,1,2026100201,0,,,,,0.5152351339993402
-30.0,120,0.5,10.251783701412096,0.4999999999999992,5,2026100205,0,,,,,0.03799471599995741
-30.0,120,0.5,10.251783701412096,0.4999999999999992,2,2026100202,0,,,,,0.5321003419994668
-30.0,120,0.5,10.251783701412096,0.4999999999999992,3,2026100203,0,,,,,0.5239530120006748
-30.0,120,0.5,10.251783701412096,0.4999999999999992,8,2026100208,0,,,,,0.41676513600032195
-30.0,120,0.5,10.251783701412096,0.4999999999999992,6,2026100206,0,,,,,0.5098038969999834
-30.0,120,0.5,10.251783701412096,0.4999999999999992,7,2026100207,0,,,,,0.5274893560008422
-30.0,120,0.5,10.251783701412096,0.4999999999999992,12,2026100212,1,K1ABC FN42 33,-30,0,10.140200,0.04629874100010056
-30.0,120,0.5,10.251783701412096,0.4999999999999992,9,2026100209,0,,,,,0.5089328470003238
-30.0,120,0.5,10.251783701412096,0.4999999999999992,14,2026100214,1,K1ABC FN42 33,-30,0,10.140200,0.14006506100031402
-30.0,120,0.5,10.251783701412096,0.4999999999999992,15,2026100215,0,,,,,0.040448892999847885
-30.0,120,0.5,10.251783701412096,0.4999999999999992,10,2026100210,0,,,,,0.39922465000017837
-30.0,120,0.5,10.251783701412096,0.4999999999999992,11,2026100211,0,,,,,0.490923945000759
-30.0,120,0.5,10.251783701412096,0.4999999999999992,16,2026100216,1,K1ABC FN42 33,-30,0,10.140200,0.24825942999996187
-30.0,120,0.5,10.251783701412096,0.4999999999999992,13,2026100213,0,,,,,0.4878413050000745
-30.0,120,0.5,10.251783701412096,0.4999999999999992,19,2026100219,1,K1ABC FN42 33,-29,0,10.140200,0.06133840100028465
-30.0,120,0.5,10.251783701412096,0.4999999999999992,20,2026100220,1,K1ABC FN42 33,-29,0,10.140200,0.061435403999894334
-30.0,120,0.5,10.251783701412096,0.4999999999999992,22,2026100222,1,K1ABC FN42 33,-30,0,10.140200,0.11571225799980311
-30.0,120,0.5,10.251783701412096,0.4999999999999992,18,2026100218,1,K1ABC FN42 33,-29,0,10.140200,0.2548852010004339
-30.0,120,0.5,10.251783701412096,0.4999999999999992,17,2026100217,0,,,,,0.4951596589999099
-30.0,120,0.5,10.251783701412096,0.4999999999999992,25,2026100225,1,K1ABC FN42 33,-31,0,10.140200,0.126688250999905
-30.0,120,0.5,10.251783701412096,0.4999999999999992,26,2026100226,1,K1ABC FN42 33,-30,0,10.140200,0.06989632300064841
-30.0,120,0.5,10.251783701412096,0.4999999999999992,24,2026100224,1,K1ABC FN42 33,-30,0,10.140200,0.2815944110006967
-30.0,120,0.5,10.251783701412096,0.4999999999999992,27,2026100227,1,K1ABC FN42 33,-31,0,10.140200,0.047125777000474045
-30.0,120,0.5,10.251783701412096,0.4999999999999992,21,2026100221,0,,,,,0.5235617600001206
-30.0,120,0.5,10.251783701412096,0.4999999999999992,30,2026100230,1,K1ABC FN42 33,-29,0,10.140200,0.050941876000251796
-30.0,120,0.5,10.251783701412096,0.4999999999999992,23,2026100223,0,,,,,0.5078937219996078
-30.0,120,0.5,10.251783701412096,0.4999999999999992,29,2026100229,1,K1ABC FN42 33,-30,0,10.140200,0.23951032099921576
-30.0,120,0.5,10.251783701412096,0.4999999999999992,32,2026100232,1,K1ABC FN42 33,-29,0,10.140200,0.07021512200026336
-30.0,120,0.5,10.251783701412096,0.4999999999999992,31,2026100231,1,K1ABC FN42 33,-30,0,10.140200,0.29593966900029045
-30.0,120,0.5,10.251783701412096,0.4999999999999992,28,2026100228,0,,,,,0.5108672199994544
-30.0,120,0.5,10.251783701412096,0.4999999999999992,33,2026100233,0,,,,,0.5069104539998079
-30.0,120,0.5,10.251783701412096,0.4999999999999992,34,2026100234,0,,,,,0.5052412109998841
-30.0,120,0.5,10.251783701412096,0.4999999999999992,37,2026100237,1,K1ABC FN42 33,-29,0,10.140200,0.04981897299967386
-30.0,120,0.5,10.251783701412096,0.4999999999999992,39,2026100239,1,K1ABC FN42 33,-30,0,10.140200,0.053331903999605856
-30.0,120,0.5,10.251783701412096,0.4999999999999992,35,2026100235,0,,,,,0.5098164900000484
-30.0,120,0.5,10.251783701412096,0.4999999999999992,40,2026100240,1,K1ABC FN42 33,-30,0,10.140200,0.047399045000020124
-30.0,120,0.5,10.251783701412096,0.4999999999999992,36,2026100236,0,,,,,0.517747082999449
-30.0,120,0.5,10.251783701412096,0.4999999999999992,38,2026100238,0,,,,,0.523235941999701
-30.0,120,0.5,10.251783701412096,0.4999999999999992,42,2026100242,0,,,,,0.5023447610001313
-30.0,120,0.5,10.251783701412096,0.4999999999999992,41,2026100241,0,,,,,0.5274487510005201
-30.0,120,0.5,10.251783701412096,0.4999999999999992,43,2026100243,0,,,,,0.5198570649999965
-30.0,120,0.5,10.251783701412096,0.4999999999999992,44,2026100244,1,K1ABC FN42 33,-30,0,10.140200,0.2548759949995656
-30.0,120,0.5,10.251783701412096,0.4999999999999992,45,2026100245,1,K1ABC FN42 33,-29,0,10.140200,0.20263742899987847
-30.0,120,0.5,10.251783701412096,0.4999999999999992,47,2026100247,1,K1ABC FN42 33,-30,0,10.140200,0.09917578299973684
-30.0,120,0.5,10.251783701412096,0.4999999999999992,46,2026100246,0,,,,,0.480428564000249
-30.0,120,0.5,10.251783701412096,0.4999999999999992,49,2026100249,0,,,,,0.3999707409993789
-30.0,120,0.5,10.251783701412096,0.4999999999999992,50,2026100250,0,,,,,0.4006371280001986
-30.0,120,0.5,10.251783701412096,0.4999999999999992,51,2026100251,1,K1ABC FN42 33,-30,0,10.140200,0.10339948399996501
-30.0,120,0.5,10.251783701412096,0.4999999999999992,48,2026100248,0,,,,,0.5177956679999625
-30.0,120,0.5,10.251783701412096,0.4999999999999992,52,2026100252,1,K1ABC FN42 33,-30,0,10.140200,0.0446854820002045
-30.0,120,0.5,10.251783701412096,0.4999999999999992,56,2026100256,1,K1ABC FN42 33,-30,0,10.140200,0.04920506399957958
-30.0,120,0.5,10.251783701412096,0.4999999999999992,54,2026100254,1,K1ABC FN42 33,-30,0,10.140200,0.3325677340008042
-30.0,120,0.5,10.251783701412096,0.4999999999999992,53,2026100253,0,,,,,0.515511850000621
-30.0,120,0.5,10.251783701412096,0.4999999999999992,55,2026100255,0,,,,,0.518518677999964
-30.0,120,0.5,10.251783701412096,0.4999999999999992,57,2026100257,0,,,,,0.5249596820003717
-30.0,120,0.5,10.251783701412096,0.4999999999999992,60,2026100260,1,K1ABC FN42 33,-30,0,10.140200,0.07619029999932536
-30.0,120,0.5,10.251783701412096,0.4999999999999992,58,2026100258,0,,,,,0.5203758759998891
-30.0,120,0.5,10.251783701412096,0.4999999999999992,63,2026100263,1,K1ABC FN42 33,-30,0,10.140200,0.07993814099972951
-30.0,120,0.5,10.251783701412096,0.4999999999999992,59,2026100259,0,,,,,0.5223717250000846
-30.0,120,0.5,10.251783701412096,0.4999999999999992,61,2026100261,0,,,,,0.529367443999945
-30.0,120,0.5,10.251783701412096,0.4999999999999992,62,2026100262,0,,,,,0.5193094659998678
-30.0,120,0.5,10.251783701412096,0.4999999999999992,67,2026100267,0,,,,,0.05089984300047945
-30.0,120,0.5,10.251783701412096,0.4999999999999992,64,2026100264,0,,,,,0.5191218200006915
-30.0,120,0.5,10.251783701412096,0.4999999999999992,69,2026100269,1,K1ABC FN42 33,-29,0,10.140200,0.08039230600024894
-30.0,120,0.5,10.251783701412096,0.4999999999999992,65,2026100265,0,,,,,0.5456999759999235
-30.0,120,0.5,10.251783701412096,0.4999999999999992,66,2026100266,0,,,,,0.5169067169999835
-30.0,120,0.5,10.251783701412096,0.4999999999999992,68,2026100268,0,,,,,0.5048856060002436
-30.0,120,0.5,10.251783701412096,0.4999999999999992,70,2026100270,0,,,,,0.5190495409997311
-30.0,120,0.5,10.251783701412096,0.4999999999999992,71,2026100271,0,,,,,0.5136744829997042
-30.0,120,0.5,10.251783701412096,0.4999999999999992,74,2026100274,1,K1ABC FN42 33,-30,0,10.140200,0.08913710600063496
-30.0,120,0.5,10.251783701412096,0.4999999999999992,72,2026100272,0,,,,,0.4867193629997928
-30.0,120,0.5,10.251783701412096,0.4999999999999992,75,2026100275,1,K1ABC FN42 33,-30,0,10.140200,0.06532696100020985
-30.0,120,0.5,10.251783701412096,0.4999999999999992,73,2026100273,0,,,,,0.5080790920001164
-30.0,120,0.5,10.251783701412096,0.4999999999999992,76,2026100276,1,K1ABC FN42 33,-30,0,10.140200,0.1090732989996468
-30.0,120,0.5,10.251783701412096,0.4999999999999992,77,2026100277,1,K1ABC FN42 33,-30,0,10.140200,0.1564760559995193
-30.0,120,0.5,10.251783701412096,0.4999999999999992,79,2026100279,1,K1ABC FN42 33,-30,0,10.140200,0.2539514030004284
-30.0,120,0.5,10.251783701412096,0.4999999999999992,78,2026100278,0,,,,,0.5208246590000272
-30.0,120,0.5,10.251783701412096,0.4999999999999992,82,2026100282,1,K1ABC FN42 33,-30,0,10.140200,0.25268096800027706
-30.0,120,0.5,10.251783701412096,0.4999999999999992,83,2026100283,1,K1ABC FN42 33,-29,0,10.140200,0.056493696999496024
-30.0,120,0.5,10.251783701412096,0.4999999999999992,80,2026100280,0,,,,,0.522420379000323
-30.0,120,0.5,10.251783701412096,0.4999999999999992,85,2026100285,1,K1ABC FN42 33,-30,0,10.140200,0.0479283349995967
-30.0,120,0.5,10.251783701412096,0.4999999999999992,81,2026100281,0,,,,,0.5195006510002713
-30.0,120,0.5,10.251783701412096,0.4999999999999992,86,2026100286,1,K1ABC FN42 33,-29,0,10.140200,0.0578653900001882
-30.0,120,0.5,10.251783701412096,0.4999999999999992,89,2026100289,1,K1ABC FN42 33,-31,0,10.140200,0.05168855400006578
-30.0,120,0.5,10.251783701412096,0.4999999999999992,90,2026100290,1,K1ABC FN42 33,-30,0,10.140200,0.053712089999862656
-30.0,120,0.5,10.251783701412096,0.4999999999999992,84,2026100284,0,,,,,0.5333312410002691
-30.0,120,0.5,10.251783701412096,0.4999999999999992,87,2026100287,0,,,,,0.515731429999505
-30.0,120,0.5,10.251783701412096,0.4999999999999992,92,2026100292,1,K1ABC FN42 33,-30,0,10.140200,0.06092661599996063
-30.0,120,0.5,10.251783701412096,0.4999999999999992,88,2026100288,0,,,,,0.5032805640003062
-30.0,120,0.5,10.251783701412096,0.4999999999999992,94,2026100294,1,K1ABC FN42 33,-30,0,10.140200,0.043821696999657433
-30.0,120,0.5,10.251783701412096,0.4999999999999992,95,2026100295,1,K1ABC FN42 33,-29,0,10.140200,0.04665044000012131
-30.0,120,0.5,10.251783701412096,0.4999999999999992,91,2026100291,0,,,,,0.5236477819998981
-30.0,120,0.5,10.251783701412096,0.4999999999999992,96,2026100296,1,K1ABC FN42 33,-30,0,10.140200,0.14882207400023617
-30.0,120,0.5,10.251783701412096,0.4999999999999992,98,2026100298,1,K1ABC FN42 33,-30,0,10.140200,0.26262852200034104
-30.0,120,0.5,10.251783701412096,0.4999999999999992,97,2026100297,0,,,,,0.4116571170006864
-30.0,120,0.5,10.251783701412096,0.4999999999999992,93,2026100293,0,,,,,0.501073221000297
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,0,2026110200,1,K1ABC FN42 33,-30,0,10.140200,0.23977800299962837
-30.0,120,0.5,10.251783701412096,0.4999999999999992,99,2026100299,0,,,,,0.5134616860004826
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,1,2026110201,1,K1ABC FN42 33,-29,0,10.140200,0.25299973399978626
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,2,2026110202,0,,,,,0.4051654889999554
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,4,2026110204,1,K1ABC FN42 33,-30,0,10.140200,0.23972454900012963
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,5,2026110205,1,K1ABC FN42 33,-30,0,10.140200,0.22948487600024237
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,3,2026110203,1,K1ABC FN42 33,-30,0,10.140200,0.34826279999924736
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,6,2026110206,1,K1ABC FN42 33,-31,0,10.140200,0.23480787800053804
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,8,2026110208,1,K1ABC FN42 33,-30,0,10.140200,0.261697978000484
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,7,2026110207,1,K1ABC FN42 33,-30,0,10.140200,0.2657304690001183
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,9,2026110209,1,K1ABC FN42 33,-31,0,10.140200,0.2677099479997196
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,13,2026110213,1,K1ABC FN42 33,-31,0,10.140200,0.07225378299972363
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,10,2026110210,1,K1ABC FN42 33,-31,0,10.140200,0.3252275560007547
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,11,2026110211,1,K1ABC FN42 33,-31,0,10.140200,0.2367379229999642
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,12,2026110212,1,K1ABC FN42 33,-30,0,10.140200,0.24995053600014216
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,16,2026110216,1,K1ABC FN42 33,-30,0,10.140200,0.23117430299953412
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,17,2026110217,1,K1ABC FN42 33,-31,0,10.140200,0.37194032600018545
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,14,2026110214,0,,,,,0.5123348240003907
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,19,2026110219,0,,,,,0.04607904899967252
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,15,2026110215,0,,,,,0.485660254999857
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,20,2026110220,1,K1ABC FN42 33,-30,0,10.140200,0.15699782599949685
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,22,2026110222,1,K1ABC FN42 33,-31,0,10.140200,0.10922635899987654
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,18,2026110218,0,,,,,0.5235096689993952
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,24,2026110224,1,K1ABC FN42 33,-30,0,10.140200,0.17597133700019185
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,23,2026110223,1,K1ABC FN42 33,-30,0,10.140200,0.22363747600047645
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,25,2026110225,1,K1ABC FN42 33,-31,0,10.140200,0.04311788700033503
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,21,2026110221,0,,,,,0.4989573040002142
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,26,2026110226,1,K1ABC FN42 33,-30,0,10.140200,0.2534386609995636
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,30,2026110230,1,K1ABC FN42 33,-30,0,10.140200,0.09635105199959071
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,29,2026110229,1,K1ABC FN42 33,-31,0,10.140200,0.20722707999993872
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,28,2026110228,1,K1ABC FN42 33,-30,0,10.140200,0.37091667499953473
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,27,2026110227,0,,,,,0.5182999740000014
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,31,2026110231,1,K1ABC FN42 33,-31,0,10.140200,0.23910463500033075
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,32,2026110232,1,K1ABC FN42 33,-30,0,10.140200,0.22620778100008465
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,33,2026110233,1,K1ABC FN42 33,-30,0,10.140200,0.23635199499949522
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,36,2026110236,1,K1ABC FN42 33,-30,0,10.140200,0.04885946400008834
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,34,2026110234,1,K1ABC FN42 33,-30,0,10.140200,0.25388096799997584
-30.5,30,0.25,0.7740402796960969,0.24999999999999983,39,2026110239,1,K1ABC FN42 33,-29,0,10.140200,0.07862163200024952
